datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2026-03-12 13:08:00,2026-03-12 13:08:00,2026-03-12 13:08:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140107,0.0,5,100,11.86,17755100140107,5.0
2026-03-12 13:09:00,2026-03-12 13:09:00,2026-03-12 13:09:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140108,0.0,5,100,16.33,17755100140108,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140109,0.0,5,100,16.4,17755100140109,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140110,0.0,5,100,11.94,17755100140110,5.0
2026-03-12 13:13:00,2026-03-12 13:13:00,2026-03-12 13:13:00,300122.XSHE,智飞生物,SELL,CLOSE,17755100140111,0.82,5,100,16.4,17755100140111,5.82
2026-03-12 13:19:00,2026-03-12 13:19:00,2026-03-12 13:19:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140112,0.0,5,100,12.16,17755100140112,5.0
2026-03-12 13:19:00,2026-03-12 13:19:00,2026-03-12 13:19:00,300142.XSHE,沃森生物,SELL,CLOSE,17755100140113,1.824,5,300,12.16,17755100140113,6.824
2026-03-12 13:20:00,2026-03-12 13:20:00,2026-03-12 13:20:00,300122.XSHE,智飞生物,SELL,CLOSE,17755100140114,0.8365,5,100,16.73,17755100140114,5.8365
2026-03-12 13:24:00,2026-03-12 13:24:00,2026-03-12 13:24:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140115,0.0,5,100,16.66,17755100140115,5.0
2026-03-12 13:24:00,2026-03-12 13:24:00,2026-03-12 13:24:00,300142.XSHE,沃森生物,BUY,OPEN,17755100140116,0.0,5,100,12.16,17755100140116,5.0
2026-03-13 09:40:00,2026-03-13 09:40:00,2026-03-13 09:40:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140117,0.0,5,100,16.23,17755100140117,5.0
2026-03-13 09:40:00,2026-03-13 09:40:00,2026-03-13 09:40:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140118,0.0,5,100,10.13,17755100140118,5.0
2026-03-13 10:32:00,2026-03-13 10:32:00,2026-03-13 10:32:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140119,0.0,5,100,26.71,17755100140119,5.0
2026-03-13 11:09:00,2026-03-13 11:09:00,2026-03-13 11:09:00,600000.XSHG,浦发银行,SELL,CLOSE,17755100140120,0.516,5,100,10.32,17755100140120,5.516
2026-03-13 11:17:00,2026-03-13 11:17:00,2026-03-13 11:17:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140121,0.0,5,100,16.31,17755100140121,5.0
2026-03-13 13:23:00,2026-03-13 13:23:00,2026-03-13 13:23:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140122,0.0,5,100,10.34,17755100140122,5.0
2026-03-13 13:57:00,2026-03-13 13:57:00,2026-03-13 13:57:00,600138.XSHG,中青旅,BUY,OPEN,17755100140123,0.0,5,100,9.52,17755100140123,5.0
2026-03-13 14:02:00,2026-03-13 14:02:00,2026-03-13 14:02:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140124,0.0,5,100,26.73,17755100140124,5.0
2026-03-13 14:22:00,2026-03-13 14:22:00,2026-03-13 14:22:00,600030.XSHG,中信证券,BUY,OPEN,17755100140125,0.0,5,100,25.79,17755100140125,5.0
2026-03-16 09:38:00,2026-03-16 09:38:00,2026-03-16 09:38:00,600138.XSHG,中青旅,BUY,OPEN,17755100140126,0.0,5,100,9.47,17755100140126,5.0
2026-03-16 09:44:00,2026-03-16 09:44:00,2026-03-16 09:44:00,600315.XSHG,上海家化,SELL,CLOSE,17755100140127,1.082,5,100,21.64,17755100140127,6.082
2026-03-16 09:48:00,2026-03-16 09:48:00,2026-03-16 09:48:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140128,0.0,5,100,26.76,17755100140128,5.0
2026-03-16 09:49:00,2026-03-16 09:49:00,2026-03-16 09:49:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140129,0.0,5,100,10.22,17755100140129,5.0
2026-03-16 09:58:00,2026-03-16 09:58:00,2026-03-16 09:58:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140130,0.0,5,100,16.34,17755100140130,5.0
2026-03-16 09:58:00,2026-03-16 09:58:00,2026-03-16 09:58:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140131,0.0,5,100,16.04,17755100140131,5.0
2026-03-16 10:32:00,2026-03-16 10:32:00,2026-03-16 10:32:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140132,0.0,5,100,16.39,17755100140132,5.0
2026-03-16 10:33:00,2026-03-16 10:33:00,2026-03-16 10:33:00,600138.XSHG,中青旅,BUY,OPEN,17755100140133,0.0,5,100,9.48,17755100140133,5.0
2026-03-16 10:52:00,2026-03-16 10:52:00,2026-03-16 10:52:00,600030.XSHG,中信证券,BUY,OPEN,17755100140134,0.0,5,100,25.38,17755100140134,5.0
2026-03-16 10:52:00,2026-03-16 10:52:00,2026-03-16 10:52:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140135,0.0,5,100,16.07,17755100140135,5.0
2026-03-16 10:54:00,2026-03-16 10:54:00,2026-03-16 10:54:00,600085.XSHG,同仁堂,BUY,OPEN,17755100140136,0.0,5,100,30.18,17755100140136,5.0
2026-03-16 13:13:00,2026-03-16 13:13:00,2026-03-16 13:13:00,600887.XSHG,伊利股份,BUY,OPEN,17755100140137,0.0,5,100,26.78,17755100140137,5.0
2026-03-16 13:22:00,2026-03-16 13:22:00,2026-03-16 13:22:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140138,0.0,5,100,16.33,17755100140138,5.0
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600887.XSHG,伊利股份,SELL,CLOSE,17755100140139,1.342,5,100,26.84,17755100140139,6.3420000000000005
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600315.XSHG,上海家化,SELL,CLOSE,17755100140140,1.0795000000000001,5,100,21.59,17755100140140,6.0795
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,300122.XSHE,智飞生物,SELL,CLOSE,17755100140141,0.8195,5,100,16.39,17755100140141,5.8195
2026-03-17 09:31:00,2026-03-17 09:31:00,2026-03-17 09:31:00,600000.XSHG,浦发银行,SELL,CLOSE,17755100140142,0.5135,5,100,10.27,17755100140142,5.5135
2026-03-17 10:17:00,2026-03-17 10:17:00,2026-03-17 10:17:00,600085.XSHG,同仁堂,SELL,CLOSE,17755100140143,1.5235,5,100,30.47,17755100140143,6.5235
2026-03-17 10:27:00,2026-03-17 10:27:00,2026-03-17 10:27:00,600161.XSHG,天坛生物,SELL,CLOSE,17755100140144,0.8085000000000001,5,100,16.17,17755100140144,5.8085
2026-03-17 10:37:00,2026-03-17 10:37:00,2026-03-17 10:37:00,600030.XSHG,中信证券,BUY,OPEN,17755100140145,0.0,5,100,26.35,17755100140145,5.0
2026-03-17 10:37:00,2026-03-17 10:37:00,2026-03-17 10:37:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140146,0.0,5,100,10.31,17755100140146,5.0
2026-03-17 10:38:00,2026-03-17 10:38:00,2026-03-17 10:38:00,300122.XSHE,智飞生物,BUY,OPEN,17755100140147,0.0,5,100,16.52,17755100140147,5.0
2026-03-17 11:12:00,2026-03-17 11:12:00,2026-03-17 11:12:00,600138.XSHG,中青旅,BUY,OPEN,17755100140148,0.0,5,100,9.54,17755100140148,5.0
2026-03-17 13:03:00,2026-03-17 13:03:00,2026-03-17 13:03:00,600000.XSHG,浦发银行,BUY,OPEN,17755100140149,0.0,5,100,10.32,17755100140149,5.0
2026-03-17 13:38:00,2026-03-17 13:38:00,2026-03-17 13:38:00,600161.XSHG,天坛生物,BUY,OPEN,17755100140150,0.0,5,100,16.07,17755100140150,5.0
