datetime,datetime,trading_datetime,order_book_id,symbol,side,position_effect,exec_id,tax,commission,last_quantity,last_price,order_id,transaction_cost
2024-05-14 09:50:00,2024-05-14 09:50:00,2024-05-14 09:50:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260317,0.0,5.0,400,2.72,17754685260332,5.0
2024-05-14 13:28:00,2024-05-14 13:28:00,2024-05-14 13:28:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260318,0.0,5.0,300,2.72,17754685260333,5.0
2024-05-14 13:47:00,2024-05-14 13:47:00,2024-05-14 13:47:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260319,0.0,5.0,300,2.72,17754685260334,5.0
2024-05-15 09:38:00,2024-05-15 09:38:00,2024-05-15 09:38:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260320,0.0,5.0,300,2.71,17754685260335,5.0
2024-05-15 09:58:00,2024-05-15 09:58:00,2024-05-15 09:58:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260321,0.0,5.0,300,2.75,17754685260336,5.0
2024-05-15 09:58:00,2024-05-15 09:58:00,2024-05-15 09:58:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260322,0.41250000000000003,5.0,300,2.75,17754685260337,5.4125
2024-05-15 10:09:00,2024-05-15 10:09:00,2024-05-15 10:09:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260323,0.0,5.0,400,2.76,17754685260338,5.0
2024-05-15 10:24:00,2024-05-15 10:24:00,2024-05-15 10:24:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260324,0.0,5.0,400,2.76,17754685260339,5.0
2024-05-15 13:12:00,2024-05-15 13:12:00,2024-05-15 13:12:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260325,0.0,5.0,300,2.74,17754685260340,5.0
2024-05-15 14:23:00,2024-05-15 14:23:00,2024-05-15 14:23:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260326,0.0,5.0,400,2.74,17754685260341,5.0
2024-05-16 09:43:00,2024-05-16 09:43:00,2024-05-16 09:43:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260327,0.0,5.0,300,2.76,17754685260342,5.0
2024-05-16 09:49:00,2024-05-16 09:49:00,2024-05-16 09:49:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260328,0.0,5.0,300,2.84,17754685260343,5.0
2024-05-16 09:49:00,2024-05-16 09:49:00,2024-05-16 09:49:00,600030.XSHG,中信证券,BUY,OPEN,17754685260329,0.0,5.0,100,18.84,17754685260344,5.0
2024-05-16 09:49:00,2024-05-16 09:49:00,2024-05-16 09:49:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260330,0.426,5.0,300,2.84,17754685260345,5.426
2024-05-16 09:52:00,2024-05-16 09:52:00,2024-05-16 09:52:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260331,0.0,5.0,400,2.84,17754685260346,5.0
2024-05-16 09:57:00,2024-05-16 09:57:00,2024-05-16 09:57:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260332,0.0,5.0,400,2.84,17754685260347,5.0
2024-05-16 10:43:00,2024-05-16 10:43:00,2024-05-16 10:43:00,600030.XSHG,中信证券,BUY,OPEN,17754685260333,0.0,5.0,100,18.82,17754685260348,5.0
2024-05-16 13:01:00,2024-05-16 13:01:00,2024-05-16 13:01:00,600030.XSHG,中信证券,BUY,OPEN,17754685260334,0.0,5.0,100,18.8,17754685260349,5.0
2024-05-16 13:12:00,2024-05-16 13:12:00,2024-05-16 13:12:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260335,0.0,5.0,400,2.75,17754685260350,5.0
2024-05-16 13:49:00,2024-05-16 13:49:00,2024-05-16 13:49:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260336,0.0,5.0,400,2.76,17754685260351,5.0
2024-05-16 14:08:00,2024-05-16 14:08:00,2024-05-16 14:08:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260337,0.0,5.0,400,2.76,17754685260352,5.0
2024-05-16 14:12:00,2024-05-16 14:12:00,2024-05-16 14:12:00,600030.XSHG,中信证券,BUY,OPEN,17754685260338,0.0,5.0,100,18.85,17754685260353,5.0
2024-05-17 09:47:00,2024-05-17 09:47:00,2024-05-17 09:47:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260339,0.0,5.0,100,25.41,17754685260354,5.0
2024-05-17 09:53:00,2024-05-17 09:53:00,2024-05-17 09:53:00,600030.XSHG,中信证券,BUY,OPEN,17754685260340,0.0,5.0,100,18.84,17754685260355,5.0
2024-05-17 10:52:00,2024-05-17 10:52:00,2024-05-17 10:52:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260341,0.1465,5.0,100,2.93,17754685260356,5.1465
2024-05-17 10:52:00,2024-05-17 10:52:00,2024-05-17 10:52:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260342,1.6115,5.0,1100,2.93,17754685260357,6.6114999999999995
2024-05-17 11:28:00,2024-05-17 11:28:00,2024-05-17 11:28:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260343,1.323,5.0,900,2.94,17754685260358,6.323
2024-05-17 13:11:00,2024-05-17 13:11:00,2024-05-17 13:11:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260344,1.6225,5.0,1100,2.95,17754685260360,6.6225000000000005
2024-05-17 13:15:00,2024-05-17 13:15:00,2024-05-17 13:15:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260345,0.444,5.0,300,2.96,17754685260361,5.444
2024-05-17 13:51:00,2024-05-17 13:51:00,2024-05-17 13:51:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260346,1.3455,5.0,900,2.99,17754685260362,6.3454999999999995
2024-05-17 13:58:00,2024-05-17 13:58:00,2024-05-17 13:58:00,600030.XSHG,中信证券,BUY,OPEN,17754685260347,0.0,5.0,100,18.98,17754685260363,5.0
2024-05-17 14:11:00,2024-05-17 14:11:00,2024-05-17 14:11:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260348,0.151,5.0,100,3.02,17754685260364,5.151
2024-05-17 14:11:00,2024-05-17 14:11:00,2024-05-17 14:11:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260349,0.151,5.0,100,3.02,17754685260365,5.151
2024-05-17 14:16:00,2024-05-17 14:16:00,2024-05-17 14:16:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260350,0.303,5.0,200,3.03,17754685260366,5.303
2024-05-17 14:16:00,2024-05-17 14:16:00,2024-05-17 14:16:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260351,1.3635,5.0,900,3.03,17754685260367,6.3635
2024-05-17 14:53:00,2024-05-17 14:53:00,2024-05-17 14:53:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260352,1.694,5.0,1100,3.08,17754685260368,6.694
2024-05-17 14:53:00,2024-05-17 14:53:00,2024-05-17 14:53:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260353,0.96,5.0,100,19.2,17754685260369,5.96
2024-05-17 14:59:00,2024-05-17 14:59:00,2024-05-17 14:59:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260354,0.31,5.0,200,3.1,17754685260370,5.31
2024-05-20 09:31:00,2024-05-20 09:31:00,2024-05-20 09:31:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260355,1.071,5.0,700,3.06,17754685260371,6.071
2024-05-20 09:31:00,2024-05-20 09:31:00,2024-05-20 09:31:00,600085.XSHG,同仁堂,SELL,CLOSE,17754685260356,2.3165,5.0,100,46.33,17754685260372,7.3165
2024-05-20 09:31:00,2024-05-20 09:31:00,2024-05-20 09:31:00,601318.XSHG,中国平安,SELL,CLOSE,17754685260357,2.285,5.0,100,45.7,17754685260373,7.285
2024-05-20 09:57:00,2024-05-20 09:57:00,2024-05-20 09:57:00,601318.XSHG,中国平安,SELL,CLOSE,17754685260358,2.3035,5.0,100,46.07,17754685260374,7.3035
2024-05-20 13:28:00,2024-05-20 13:28:00,2024-05-20 13:28:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260359,0.0,5.0,100,26.06,17754685260375,5.0
2024-05-21 09:57:00,2024-05-21 09:57:00,2024-05-21 09:57:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260360,0.1485,5.0,100,2.97,17754685260376,5.1485
2024-05-22 09:31:00,2024-05-22 09:31:00,2024-05-22 09:31:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260361,0.1475,5.0,100,2.95,17754685260378,5.1475
2024-05-23 09:31:00,2024-05-23 09:31:00,2024-05-23 09:31:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260362,0.1475,5.0,100,2.95,17754685260380,5.1475
2024-05-23 09:31:00,2024-05-23 09:31:00,2024-05-23 09:31:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260363,0.9605,5.0,100,19.21,17754685260381,5.9605
2024-05-24 09:31:00,2024-05-24 09:31:00,2024-05-24 09:31:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260364,0.435,5.0,300,2.9,17754685260384,5.435
2024-05-24 11:13:00,2024-05-24 11:13:00,2024-05-24 11:13:00,600030.XSHG,中信证券,BUY,OPEN,17754685260365,0.0,5.0,100,18.65,17754685260385,5.0
2024-05-27 09:52:00,2024-05-27 09:52:00,2024-05-27 09:52:00,600030.XSHG,中信证券,BUY,OPEN,17754685260366,0.0,5.0,100,18.62,17754685260387,5.0
2024-05-27 09:59:00,2024-05-27 09:59:00,2024-05-27 09:59:00,600030.XSHG,中信证券,BUY,OPEN,17754685260367,0.0,5.0,100,18.64,17754685260388,5.0
2024-05-28 09:45:00,2024-05-28 09:45:00,2024-05-28 09:45:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260368,0.0,5.0,300,2.77,17754685260389,5.0
2024-05-28 09:50:00,2024-05-28 09:50:00,2024-05-28 09:50:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260369,0.0,5.0,300,2.76,17754685260390,5.0
2024-05-28 14:07:00,2024-05-28 14:07:00,2024-05-28 14:07:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260370,0.0,5.0,300,2.75,17754685260392,5.0
2024-05-29 10:02:00,2024-05-29 10:02:00,2024-05-29 10:02:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260371,0.0,5.0,300,2.72,17754685260394,5.0
2024-05-29 11:05:00,2024-05-29 11:05:00,2024-05-29 11:05:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260372,0.277,5.0,200,2.77,17754685260395,5.277
2024-05-29 11:13:00,2024-05-29 11:13:00,2024-05-29 11:13:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260373,0.0,5.0,200,2.76,17754685260396,5.0
2024-05-29 11:28:00,2024-05-29 11:28:00,2024-05-29 11:28:00,600030.XSHG,中信证券,BUY,OPEN,17754685260374,0.0,5.0,100,18.68,17754685260397,5.0
2024-05-29 14:14:00,2024-05-29 14:14:00,2024-05-29 14:14:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260375,0.0,5.0,400,2.72,17754685260399,5.0
2024-05-30 09:50:00,2024-05-30 09:50:00,2024-05-30 09:50:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260376,0.0,5.0,300,2.68,17754685260400,5.0
2024-05-30 14:47:00,2024-05-30 14:47:00,2024-05-30 14:47:00,600030.XSHG,中信证券,BUY,OPEN,17754685260377,0.0,5.0,100,18.55,17754685260402,5.0
2024-05-31 09:31:00,2024-05-31 09:31:00,2024-05-31 09:31:00,000895.XSHE,双汇发展,SELL,CLOSE,17754685260378,1.2770000000000001,5.0,100,25.54,17754685260403,6.277
2024-05-31 09:39:00,2024-05-31 09:39:00,2024-05-31 09:39:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260379,0.0,5.0,300,2.65,17754685260404,5.0
2024-05-31 09:40:00,2024-05-31 09:40:00,2024-05-31 09:40:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260380,0.0,5.0,100,25.19,17754685260405,5.0
2024-05-31 09:42:00,2024-05-31 09:42:00,2024-05-31 09:42:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260381,1.8829999999999998,5.0,200,18.83,17754685260406,6.883
2024-05-31 09:43:00,2024-05-31 09:43:00,2024-05-31 09:43:00,600535.XSHG,天士力,BUY,OPEN,17754685260382,0.0,5.0,100,13.77,17754685260407,5.0
2024-05-31 09:44:00,2024-05-31 09:44:00,2024-05-31 09:44:00,600030.XSHG,中信证券,BUY,OPEN,17754685260383,0.0,5.0,100,18.69,17754685260408,5.0
2024-05-31 09:48:00,2024-05-31 09:48:00,2024-05-31 09:48:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260384,0.0,5.0,300,2.66,17754685260409,5.0
2024-05-31 09:54:00,2024-05-31 09:54:00,2024-05-31 09:54:00,600535.XSHG,天士力,BUY,OPEN,17754685260385,0.0,5.0,100,13.89,17754685260410,5.0
2024-05-31 10:02:00,2024-05-31 10:02:00,2024-05-31 10:02:00,600030.XSHG,中信证券,BUY,OPEN,17754685260386,0.0,5.0,100,18.71,17754685260411,5.0
2024-05-31 13:23:00,2024-05-31 13:23:00,2024-05-31 13:23:00,600030.XSHG,中信证券,BUY,OPEN,17754685260387,0.0,5.0,100,18.6,17754685260413,5.0
2024-05-31 14:22:00,2024-05-31 14:22:00,2024-05-31 14:22:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260388,0.0,5.0,300,2.61,17754685260414,5.0
2024-05-31 14:42:00,2024-05-31 14:42:00,2024-05-31 14:42:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260389,0.0,5.0,400,2.6,17754685260415,5.0
2024-06-03 09:31:00,2024-06-03 09:31:00,2024-06-03 09:31:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260390,0.8925,5.0,700,2.55,17754685260416,5.8925
2024-06-03 09:34:00,2024-06-03 09:34:00,2024-06-03 09:34:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260391,0.918,5.0,100,18.36,17754685260417,5.918
2024-06-03 09:39:00,2024-06-03 09:39:00,2024-06-03 09:39:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260392,0.0,5.0,100,25.33,17754685260418,5.0
2024-06-03 09:47:00,2024-06-03 09:47:00,2024-06-03 09:47:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260393,0.0,5.0,300,2.56,17754685260419,5.0
2024-06-03 09:48:00,2024-06-03 09:48:00,2024-06-03 09:48:00,600535.XSHG,天士力,BUY,OPEN,17754685260394,0.0,5.0,100,13.86,17754685260420,5.0
2024-06-03 13:22:00,2024-06-03 13:22:00,2024-06-03 13:22:00,600030.XSHG,中信证券,BUY,OPEN,17754685260395,0.0,5.0,100,18.37,17754685260422,5.0
2024-06-04 09:50:00,2024-06-04 09:50:00,2024-06-04 09:50:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260396,0.0,5.0,400,2.47,17754685260423,5.0
2024-06-04 09:53:00,2024-06-04 09:53:00,2024-06-04 09:53:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260397,0.0,5.0,400,2.47,17754685260424,5.0
2024-06-04 09:58:00,2024-06-04 09:58:00,2024-06-04 09:58:00,600535.XSHG,天士力,BUY,OPEN,17754685260398,0.0,5.0,100,13.81,17754685260425,5.0
2024-06-04 09:59:00,2024-06-04 09:59:00,2024-06-04 09:59:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260399,0.0,5.0,400,2.46,17754685260426,5.0
2024-06-04 10:04:00,2024-06-04 10:04:00,2024-06-04 10:04:00,600535.XSHG,天士力,BUY,OPEN,17754685260400,0.0,5.0,100,13.81,17754685260427,5.0
2024-06-04 10:08:00,2024-06-04 10:08:00,2024-06-04 10:08:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260401,0.0,5.0,400,2.48,17754685260428,5.0
2024-06-04 10:08:00,2024-06-04 10:08:00,2024-06-04 10:08:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260402,0.372,5.0,300,2.48,17754685260429,5.372
2024-06-04 10:10:00,2024-06-04 10:10:00,2024-06-04 10:10:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260403,0.8785,5.0,700,2.51,17754685260430,5.8785
2024-06-04 10:13:00,2024-06-04 10:13:00,2024-06-04 10:13:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260404,0.251,5.0,200,2.51,17754685260431,5.251
2024-06-04 10:18:00,2024-06-04 10:18:00,2024-06-04 10:18:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260405,0.502,5.0,400,2.51,17754685260432,5.502
2024-06-04 10:19:00,2024-06-04 10:19:00,2024-06-04 10:19:00,600030.XSHG,中信证券,BUY,OPEN,17754685260406,0.0,5.0,100,18.49,17754685260433,5.0
2024-06-04 13:04:00,2024-06-04 13:04:00,2024-06-04 13:04:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260407,0.0,5.0,300,2.5,17754685260434,5.0
2024-06-04 13:15:00,2024-06-04 13:15:00,2024-06-04 13:15:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260408,0.0,5.0,400,2.49,17754685260435,5.0
2024-06-04 13:23:00,2024-06-04 13:23:00,2024-06-04 13:23:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260409,0.0,5.0,400,2.48,17754685260437,5.0
2024-06-04 13:28:00,2024-06-04 13:28:00,2024-06-04 13:28:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260410,0.506,5.0,400,2.53,17754685260438,5.506
2024-06-04 13:29:00,2024-06-04 13:29:00,2024-06-04 13:29:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260411,0.0,5.0,400,2.5,17754685260439,5.0
2024-06-04 13:32:00,2024-06-04 13:32:00,2024-06-04 13:32:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260412,0.0,5.0,400,2.52,17754685260440,5.0
2024-06-04 13:34:00,2024-06-04 13:34:00,2024-06-04 13:34:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260413,0.0,5.0,100,2.52,17754685260441,5.0
2024-06-04 13:59:00,2024-06-04 13:59:00,2024-06-04 13:59:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260414,0.635,5.0,500,2.54,17754685260443,5.635
2024-06-04 14:04:00,2024-06-04 14:04:00,2024-06-04 14:04:00,000069.XSHE,华侨城A,SELL,CLOSE,17754685260415,0.254,5.0,200,2.54,17754685260444,5.254
2024-06-05 09:38:00,2024-06-05 09:38:00,2024-06-05 09:38:00,600535.XSHG,天士力,BUY,OPEN,17754685260416,0.0,5.0,100,14.0,17754685260445,5.0
2024-06-05 10:03:00,2024-06-05 10:03:00,2024-06-05 10:03:00,600535.XSHG,天士力,BUY,OPEN,17754685260417,0.0,5.0,100,13.99,17754685260446,5.0
2024-06-05 10:08:00,2024-06-05 10:08:00,2024-06-05 10:08:00,600535.XSHG,天士力,BUY,OPEN,17754685260418,0.0,5.0,100,14.0,17754685260447,5.0
2024-06-05 10:58:00,2024-06-05 10:58:00,2024-06-05 10:58:00,600030.XSHG,中信证券,BUY,OPEN,17754685260419,0.0,5.0,100,18.54,17754685260448,5.0
2024-06-05 13:03:00,2024-06-05 13:03:00,2024-06-05 13:03:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260420,0.0,5.0,300,2.45,17754685260449,5.0
2024-06-05 13:12:00,2024-06-05 13:12:00,2024-06-05 13:12:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260421,0.0,5.0,300,2.45,17754685260450,5.0
2024-06-05 13:23:00,2024-06-05 13:23:00,2024-06-05 13:23:00,600030.XSHG,中信证券,BUY,OPEN,17754685260422,0.0,5.0,100,18.54,17754685260451,5.0
2024-06-05 14:02:00,2024-06-05 14:02:00,2024-06-05 14:02:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260423,0.0,5.0,400,2.44,17754685260452,5.0
2024-06-06 09:39:00,2024-06-06 09:39:00,2024-06-06 09:39:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260424,0.0,5.0,400,2.45,17754685260453,5.0
2024-06-06 09:39:00,2024-06-06 09:39:00,2024-06-06 09:39:00,600030.XSHG,中信证券,BUY,OPEN,17754685260425,0.0,5.0,100,18.43,17754685260454,5.0
2024-06-06 09:44:00,2024-06-06 09:44:00,2024-06-06 09:44:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260426,0.0,5.0,400,2.46,17754685260455,5.0
2024-06-06 09:52:00,2024-06-06 09:52:00,2024-06-06 09:52:00,600030.XSHG,中信证券,BUY,OPEN,17754685260427,0.0,5.0,100,18.46,17754685260456,5.0
2024-06-06 13:03:00,2024-06-06 13:03:00,2024-06-06 13:03:00,600030.XSHG,中信证券,BUY,OPEN,17754685260428,0.0,5.0,100,18.47,17754685260457,5.0
2024-06-06 14:24:00,2024-06-06 14:24:00,2024-06-06 14:24:00,600030.XSHG,中信证券,BUY,OPEN,17754685260429,0.0,5.0,100,18.44,17754685260459,5.0
2024-06-07 09:42:00,2024-06-07 09:42:00,2024-06-07 09:42:00,600535.XSHG,天士力,BUY,OPEN,17754685260430,0.0,5.0,100,13.77,17754685260460,5.0
2024-06-07 11:18:00,2024-06-07 11:18:00,2024-06-07 11:18:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260431,0.0,5.0,400,2.42,17754685260461,5.0
2024-06-07 14:23:00,2024-06-07 14:23:00,2024-06-07 14:23:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260432,0.0,5.0,400,2.42,17754685260462,5.0
2024-06-07 14:38:00,2024-06-07 14:38:00,2024-06-07 14:38:00,600030.XSHG,中信证券,BUY,OPEN,17754685260433,0.0,5.0,100,18.32,17754685260463,5.0
2024-06-11 09:38:00,2024-06-11 09:38:00,2024-06-11 09:38:00,600535.XSHG,天士力,BUY,OPEN,17754685260434,0.0,5.0,100,13.82,17754685260464,5.0
2024-06-11 09:46:00,2024-06-11 09:46:00,2024-06-11 09:46:00,600535.XSHG,天士力,BUY,OPEN,17754685260435,0.0,5.0,100,13.82,17754685260465,5.0
2024-06-11 09:48:00,2024-06-11 09:48:00,2024-06-11 09:48:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260436,0.0,5.0,100,24.69,17754685260466,5.0
2024-06-11 09:52:00,2024-06-11 09:52:00,2024-06-11 09:52:00,600535.XSHG,天士力,BUY,OPEN,17754685260437,0.0,5.0,100,13.82,17754685260467,5.0
2024-06-11 10:04:00,2024-06-11 10:04:00,2024-06-11 10:04:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260438,0.0,5.0,400,2.39,17754685260469,5.0
2024-06-11 10:27:00,2024-06-11 10:27:00,2024-06-11 10:27:00,600030.XSHG,中信证券,BUY,OPEN,17754685260439,0.0,5.0,100,18.33,17754685260470,5.0
2024-06-12 09:39:00,2024-06-12 09:39:00,2024-06-12 09:39:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260440,0.0,5.0,100,25.14,17754685260473,5.0
2024-06-12 09:40:00,2024-06-12 09:40:00,2024-06-12 09:40:00,600535.XSHG,天士力,BUY,OPEN,17754685260441,0.0,5.0,100,13.62,17754685260474,5.0
2024-06-12 09:55:00,2024-06-12 09:55:00,2024-06-12 09:55:00,600535.XSHG,天士力,BUY,OPEN,17754685260442,0.0,5.0,100,13.47,17754685260475,5.0
2024-06-12 10:33:00,2024-06-12 10:33:00,2024-06-12 10:33:00,600535.XSHG,天士力,BUY,OPEN,17754685260443,0.0,5.0,100,13.4,17754685260476,5.0
2024-06-12 13:39:00,2024-06-12 13:39:00,2024-06-12 13:39:00,600535.XSHG,天士力,BUY,OPEN,17754685260444,0.0,5.0,100,13.46,17754685260479,5.0
2024-06-12 14:02:00,2024-06-12 14:02:00,2024-06-12 14:02:00,600535.XSHG,天士力,BUY,OPEN,17754685260445,0.0,5.0,100,13.49,17754685260480,5.0
2024-06-13 10:04:00,2024-06-13 10:04:00,2024-06-13 10:04:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260446,0.0,5.0,400,2.29,17754685260481,5.0
2024-06-13 10:48:00,2024-06-13 10:48:00,2024-06-13 10:48:00,600030.XSHG,中信证券,BUY,OPEN,17754685260447,0.0,5.0,100,18.21,17754685260482,5.0
2024-06-13 13:04:00,2024-06-13 13:04:00,2024-06-13 13:04:00,600030.XSHG,中信证券,BUY,OPEN,17754685260448,0.0,5.0,100,18.21,17754685260484,5.0
2024-06-13 13:14:00,2024-06-13 13:14:00,2024-06-13 13:14:00,600030.XSHG,中信证券,BUY,OPEN,17754685260449,0.0,5.0,100,18.24,17754685260485,5.0
2024-06-13 13:34:00,2024-06-13 13:34:00,2024-06-13 13:34:00,000069.XSHE,华侨城A,BUY,OPEN,17754685260450,0.0,5.0,400,2.24,17754685260486,5.0
2024-06-13 13:52:00,2024-06-13 13:52:00,2024-06-13 13:52:00,600535.XSHG,天士力,BUY,OPEN,17754685260451,0.0,5.0,100,13.34,17754685260487,5.0
2024-06-14 09:43:00,2024-06-14 09:43:00,2024-06-14 09:43:00,600535.XSHG,天士力,BUY,OPEN,17754685260452,0.0,5.0,100,13.37,17754685260488,5.0
2024-06-14 09:43:00,2024-06-14 09:43:00,2024-06-14 09:43:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260453,0.9279999999999999,5.0,100,18.56,17754685260489,5.928
2024-06-14 09:44:00,2024-06-14 09:44:00,2024-06-14 09:44:00,600030.XSHG,中信证券,BUY,OPEN,17754685260454,0.0,5.0,100,18.43,17754685260490,5.0
2024-06-14 10:22:00,2024-06-14 10:22:00,2024-06-14 10:22:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260455,0.0,5.0,100,25.58,17754685260491,5.0
2024-06-14 10:24:00,2024-06-14 10:24:00,2024-06-14 10:24:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260456,0.932,5.0,100,18.64,17754685260492,5.932
2024-06-14 10:32:00,2024-06-14 10:32:00,2024-06-14 10:32:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260457,0.934,5.0,100,18.68,17754685260493,5.934
2024-06-14 10:32:00,2024-06-14 10:32:00,2024-06-14 10:32:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260458,0.934,5.0,100,18.68,17754685260494,5.934
2024-06-14 11:09:00,2024-06-14 11:09:00,2024-06-14 11:09:00,600030.XSHG,中信证券,BUY,OPEN,17754685260459,0.0,5.0,100,18.65,17754685260495,5.0
2024-06-17 09:31:00,2024-06-17 09:31:00,2024-06-17 09:31:00,000895.XSHE,双汇发展,SELL,CLOSE,17754685260460,1.2750000000000001,5.0,100,25.5,17754685260498,6.275
2024-06-17 09:39:00,2024-06-17 09:39:00,2024-06-17 09:39:00,000895.XSHE,双汇发展,BUY,OPEN,17754685260461,0.0,5.0,100,25.34,17754685260499,5.0
2024-06-17 09:49:00,2024-06-17 09:49:00,2024-06-17 09:49:00,600085.XSHG,同仁堂,BUY,OPEN,17754685260462,0.0,5.0,100,41.88,17754685260500,5.0
2024-06-17 09:57:00,2024-06-17 09:57:00,2024-06-17 09:57:00,600535.XSHG,天士力,BUY,OPEN,17754685260463,0.0,5.0,100,13.48,17754685260501,5.0
2024-06-17 10:04:00,2024-06-17 10:04:00,2024-06-17 10:04:00,600535.XSHG,天士力,BUY,OPEN,17754685260464,0.0,5.0,100,13.5,17754685260502,5.0
2024-06-17 10:34:00,2024-06-17 10:34:00,2024-06-17 10:34:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260465,0.9335000000000001,5.0,100,18.67,17754685260503,5.9335
2024-06-18 09:31:00,2024-06-18 09:31:00,2024-06-18 09:31:00,600030.XSHG,中信证券,SELL,CLOSE,17754685260466,0.9324999999999999,5.0,100,18.65,17754685260508,5.9325
